srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_6_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_6_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_6_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_6_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.1,32774,149.171.126.19,162,udp,INT,9e-06,300,0,254,0,0,0,snmp,133333328.0,0.0,2,0,0,0,0,0,150,0,0,0,0.0,0.0,1424225494,1424225494,0.009,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,59842,149.171.126.19,69,udp,INT,1e-05,2128,0,254,0,0,0,-,851200000.0,0.0,2,0,0,0,0,0,1064,0,0,0,0.0,0.0,1424225505,1424225505,0.01,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,3,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.2,31493,149.171.126.19,8088,tcp,FIN,0.527204,9624,268,254,252,5,1,-,136918.5469,3399.063965,16,6,255,255,3834166689,1852006648,602,45,0,0,2359.631196,122.775703,1424225510,1424225510,36.188142,83.871,0.192269,0.107841,0.084428,0,1,,, ,1,1,1,1,1,1,1,DoS,1,dos_1_14917112619
175.45.176.1,30815,149.171.126.19,80,tcp,FIN,0.534695,814,3454,62,252,2,3,http,10966.99902,46516.23438,10,10,255,255,801068329,3410204278,81,345,1,1279,3217.20502,3558.844141,1424225527,1424225528,59.410556,51.505778,0.079451,0.050293,0.029158,0,1,1.0,, ,4,1,2,3,1,1,1,Exploits,1,exploits_6_14917112619
175.45.176.3,58030,149.171.126.19,111,tcp,FIN,1.180967,564,354,254,252,2,1,-,3441.247803,2099.974121,10,8,255,255,4039183687,3176808148,56,44,0,0,7264.496582,258.547844,1424225532,1424225533,119.931556,158.906281,0.194867,0.068619,0.126248,0,1,,, ,8,8,2,2,1,1,8,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,10117,149.171.126.19,80,tcp,FIN,1.533038,888,268,254,252,2,1,http,4174.717285,1168.920776,10,6,255,255,3173636838,1962685328,89,45,1,0,13007.93981,564.174875,1424225544,1424225546,166.244667,297.559188,0.076269,0.045239,0.03103,0,1,1.0,, ,4,1,3,2,2,1,1,Exploits,1,exploits_6_14917112619
175.45.176.2,60348,149.171.126.19,25,tcp,FIN,2.37564,25468,1964,62,252,15,8,smtp,83507.60156,6314.088379,38,22,255,255,3530109505,3216070683,670,89,0,0,5728.747948,189.675391,1424225546,1424225548,64.206484,109.048336,0.137833,0.084945,0.052888,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_6_14917112619
175.45.176.2,63899,149.171.126.19,80,tcp,FIN,1.108506,2582,40191,62,252,6,17,http,17703.10742,282427.0,20,38,255,255,958570545,3956172063,129,1058,1,109,2841.245251,2253.759299,1424225549,1424225550,58.292844,28.553026,0.102011,0.052036,0.049975,0,1,1.0,, ,1,1,6,1,1,1,1,Exploits,1,exploits_6_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,DoS,1,dos_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_6_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Fuzzers,1,fuzzers_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,DoS,1,dos_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_7_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_7_14917112619
175.45.176.3,6158,149.171.126.19,69,udp,INT,1e-05,2640,0,254,0,0,0,-,1056000000.0,0.0,2,0,0,0,0,0,1320,0,0,0,0.0,0.0,1424225550,1424225550,0.01,0.0,0.0,0.0,0.0,0,2,,, ,11,12,6,4,1,1,11,Fuzzers,1,fuzzers_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Backdoor,1,backdoor_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_7_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_7_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_7_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_8_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,DoS,1,dos_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_8_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_8_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Exploits,1,exploits_8_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,Generic,1,generic_1_14917112619
175.45.176.1,48510,149.171.126.19,111,tcp,FIN,2.692322,564,354,254,252,2,1,-,1509.477661,921.137939,10,8,255,255,3536201988,3663064819,56,44,0,0,20437.1794,735.43825,1424225548,1424225551,296.019333,371.779562,0.153705,0.089856,0.063849,0,1,,, ,3,12,4,2,1,1,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,11163,149.171.126.19,69,udp,INT,1e-05,2896,0,254,0,0,0,-,1158400000.0,0.0,2,0,0,0,0,0,1448,0,0,0,0.0,0.0,1424225552,1424225552,0.01,0.0,0.0,0.0,0.0,0,2,,, ,11,12,3,4,1,1,11,Fuzzers,1,fuzzers_1_14917112619
175.45.176.3,42428,149.171.126.19,110,tcp,FIN,1.707688,964,2924,62,252,7,8,pop3,4291.182129,13014.08691,20,20,255,255,2232061292,431615709,48,146,0,0,5137.636792,124.674328,1424225567,1424225569,94.871555,84.549102,0.108438,0.057736,0.050702,0,1,,, ,1,1,3,4,1,1,11,Exploits,1,exploits_8_14917112619
175.45.176.1,51270,149.171.126.19,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424225576,1424225576,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,4,4,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,1469,149.171.126.19,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424225593,1424225593,0.009,0.0,0.0,0.0,0.0,0,2,,, ,5,5,2,2,1,1,5,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,16788,149.171.126.19,69,udp,INT,1e-05,2960,0,254,0,0,0,-,1184000000.0,0.0,2,0,0,0,0,0,1480,0,0,0,0.0,0.0,1424225595,1424225595,0.01,0.0,0.0,0.0,0.0,0,2,,, ,13,13,4,4,1,1,13,Fuzzers,1,fuzzers_1_14917112619
175.45.176.3,52729,149.171.126.19,69,udp,INT,7e-06,2992,0,254,0,0,0,-,1709714304.0,0.0,2,0,0,0,0,0,1496,0,0,0,0.0,0.0,1424225597,1424225597,0.007,0.0,0.0,0.0,0.0,0,2,,, ,13,13,3,3,1,1,13,Fuzzers,1,fuzzers_1_14917112619
175.45.176.3,6743,149.171.126.19,69,udp,INT,1.1e-05,3028,0,254,0,0,0,-,1468363648.0,0.0,3,0,0,0,0,0,1009,0,0,0,0.0,0.0,1424225601,1424225601,0.007,0.0,0.0,0.0,0.0,0,2,,, ,8,8,3,3,1,1,8,Fuzzers,1,fuzzers_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Generic,1,generic_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Backdoor,1,backdoor_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,DoS,1,dos_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_8_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_9_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_9_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,DoS,1,dos_1_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_9_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_9_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_9_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,DoS,1,dos_1_14917112619
175.45.176.2,13606,149.171.126.19,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424225641,1424225641,0.005,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,29815,149.171.126.19,80,tcp,FIN,0.902388,1056,354,254,252,2,1,http,8430.963867,2748.263672,10,8,255,255,507945985,1786780916,106,44,1,0,6305.890304,182.115922,1424225657,1424225658,96.734556,120.47243,0.194174,0.059073,0.135101,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.0,17003,149.171.126.19,80,tcp,FIN,0.848442,972,4938,62,252,2,2,http,8250.416016,41912.11719,10,10,255,255,2841453253,691217959,97,494,1,2009,4825.561056,6215.217544,1424225681,1424225682,94.167778,84.178775,0.205111,0.090824,0.114287,0,1,1.0,, ,1,1,1,9,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.0,15420,149.171.126.19,143,tcp,FIN,2.74016,992,8134,62,252,6,9,-,2735.606689,22670.20898,18,22,255,255,3174474774,3408874656,55,370,0,0,10393.73949,9068.908805,1424225685,1424225688,161.128588,127.526245,0.145044,0.062101,0.082943,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.2,32400,149.171.126.19,25,tcp,FIN,2.974044,59937,2240,62,252,29,8,smtp,158709.1406,5810.270508,64,28,255,255,2984149177,135885974,937,80,0,0,3820.668074,138.911672,1424225708,1424225711,47.207048,107.504742,0.176522,0.070709,0.105813,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.2,36779,149.171.126.19,111,tcp,FIN,1.575237,564,354,254,252,2,1,-,2579.929199,1574.366211,10,8,255,255,2309179521,1707970940,56,44,0,0,10702.60201,302.542562,1424225712,1424225714,172.292111,213.939,0.196502,0.077658,0.118844,0,1,,, ,3,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,20677,149.171.126.19,80,tcp,FIN,1.067056,1778,2800,62,252,4,4,http,12377.98242,19245.47656,14,12,255,255,595916130,2286283100,127,233,1,228,4386.076877,139.801922,1424225746,1424225747,82.081228,90.620453,0.128129,0.047418,0.080711,0,1,1.0,, ,2,1,1,1,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.2,18361,149.171.126.19,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424225755,1424225755,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,5085,149.171.126.19,139,tcp,FIN,2.795337,7670,3324,254,252,12,11,-,21221.05469,9149.523438,30,26,255,255,3834414809,3490744453,256,128,0,0,4697.696863,123.857539,1424225763,1424225766,96.353658,108.708758,0.146535,0.077617,0.068918,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.1,1407,149.171.126.19,111,tcp,FIN,0.992782,564,354,254,252,2,1,-,4093.547119,2498.030762,10,8,255,255,461199772,1399039897,56,44,0,0,7005.262731,170.2955,1424225810,1424225811,104.940778,131.856859,0.124805,0.069774,0.055031,0,1,,, ,7,1,1,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,11975,149.171.126.19,80,tcp,FIN,2.123272,904,1358,62,252,2,2,http,3123.481201,4607.982422,12,10,255,255,3875110580,667281450,75,136,1,226,13788.89545,310.707906,1424225834,1424225836,193.024727,226.257563,0.221183,0.086212,0.134971,0,1,1.0,, ,2,1,1,1,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.2,35142,149.171.126.19,5405,tcp,FIN,0.94571,9904,354,254,252,5,1,-,78544.16406,2622.368408,16,8,255,255,916097353,3382520529,619,44,0,0,4551.130823,177.979047,1424225853,1424225854,62.975268,117.57643,0.185522,0.122666,0.062856,0,1,,, ,1,1,1,1,1,1,1,DoS,1,dos_1_14917112619
175.45.176.2,63991,149.171.126.19,111,tcp,FIN,1.143722,564,354,254,252,2,1,-,3553.310791,2168.358887,10,8,255,255,783089320,3121407898,56,44,0,0,8565.08654,204.352891,1424225864,1424225865,124.454556,143.837578,0.194241,0.136858,0.057383,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,63776,149.171.126.19,110,tcp,FIN,4.172563,2092,250449,62,252,7,102,pop3,3924.686035,477874.1563,46,208,255,255,1716485222,1905711642,45,1204,0,0,5010.789701,2268.223275,1424225871,1424225875,92.723626,19.730275,0.130502,0.065817,0.064685,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.2,9807,149.171.126.19,25,tcp,FIN,1.964132,32832,1900,62,252,17,8,smtp,130386.3516,7388.505859,40,22,255,255,779591493,529038563,821,86,0,0,3752.65376,118.245102,1424225896,1424225898,50.362357,87.856906,0.150226,0.118306,0.03192,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.0,34028,149.171.126.19,25,tcp,FIN,1.511169,24491,1842,62,252,15,8,smtp,126053.4063,9311.996094,36,22,255,255,1616734499,2943810649,680,84,0,0,2718.43799,85.256086,1424225901,1424225902,43.176256,66.636906,0.155836,0.051773,0.104063,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_10_14917112619
175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1,dos_1_14917112619
175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_11_14917112619
175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1,dos_1_14917112619
175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_11_14917112619
175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_11_14917112619
175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_11_14917112619
