srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id,total_duration,cumulative_duration,remaining_time
175.45.176.1,61541,149.171.126.11,80,tcp,FIN,0.599778,136017,870,254,252,53,1,http,1798038.625,11030.74805,112,20,255,255,2791894743,602164079,1214,44,1,0,568.733444,38.749523,1424222572,1424222572,5.258189,31.141422,0.054391,0.008081,0.04631,0,1,1.0,, ,2,2,1,1,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,45.291596,254.306427
175.45.176.1,16841,149.171.126.11,80,tcp,FIN,0.235881,818,15790,62,252,2,7,http,24995.6543,505780.4688,10,18,255,255,2892590640,1321396288,82,877,1,7296,1256.235745,1301.820066,1424222573,1424222573,26.209,13.424235,0.051431,0.007052,0.044379,0,1,1.0,, ,2,2,1,1,1,1,2,DoS,1,dos_1_14917112611,1748.142005,591.04959,1157.092415
175.45.176.2,7623,149.171.126.11,3306,tcp,FIN,0.267906,1468,370,254,252,3,2,-,40193.19922,9675.035156,12,8,255,255,1820072227,3438351142,122,46,0,0,1244.20127,55.501449,1424222583,1424222583,23.145,37.40843,0.050034,0.006038,0.043996,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,45.559502,254.038521
175.45.176.3,19514,149.171.126.11,80,tcp,FIN,0.314636,834,268,254,252,2,1,http,19095.08203,5695.470703,10,6,255,255,342975593,1189274730,83,45,1,0,1449.645676,76.598008,1424222601,1424222601,28.761667,56.381,0.090484,0.032725,0.057759,0,1,1.0,, ,1,1,1,1,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,45.874138,253.723885
175.45.176.3,4209,149.171.126.11,28309,tcp,FIN,0.23476,552,268,254,252,2,1,-,16936.44531,7633.327637,10,6,255,255,210432582,3668440829,55,45,0,0,1202.812436,58.823371,1424222602,1424222602,23.184111,42.495602,0.053457,0.022277,0.03118,0,1,,, ,1,2,1,1,1,1,2,Shellcode,1,shellcode_1_14917112611,48.340524,8.114285,40.226239
175.45.176.0,51579,149.171.126.11,111,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424222603,1424222603,0.004,0.0,0.0,0.0,0.0,0,2,,, ,1,2,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,373.719135,1265.5941
175.45.176.1,32201,149.171.126.11,25,tcp,FIN,0.831052,2952,1158,254,252,6,7,-,26838.27148,10531.23047,18,18,255,255,726027410,12679935,164,64,0,0,2384.819836,55.762344,1424222614,1424222614,48.885412,47.141352,0.06161,0.01442,0.04719,0,1,,, ,2,1,1,1,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,46.70519,252.892833
175.45.176.1,28316,149.171.126.11,53,tcp,FIN,0.344168,546,10068,254,252,2,5,dns,11436.27539,217312.4688,10,14,255,255,4060329867,311844409,55,719,0,0,2014.262464,1516.292252,1424222615,1424222615,38.240889,19.374538,0.120871,0.055742,0.065129,0,1,,, ,1,1,1,2,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,47.049358,252.54866500000003
175.45.176.2,16727,149.171.126.11,80,tcp,FIN,0.219987,786,4244,62,252,2,3,http,25746.97461,138917.2969,10,10,255,255,2617068143,2889605990,79,424,1,1663,1225.413071,1722.53245,1424222624,1424222624,24.443,21.716444,0.055805,0.011515,0.04429,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,47.269345,252.32867800000002
175.45.176.0,12667,149.171.126.11,25,tcp,FIN,0.486377,17480,842,254,252,9,4,smtp,275539.3438,12862.4502,24,14,255,255,1594412673,924910249,728,60,0,0,1914.151284,71.813711,1424222635,1424222635,20.687826,35.919152,0.038304,0.019419,0.018885,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,69.428343,1219.807365
175.45.176.1,16163,149.171.126.11,80,tcp,FIN,0.1917,856,268,254,252,2,1,http,32175.27539,9347.939453,10,6,255,255,3272521093,816500366,86,45,1,0,1072.711564,65.124906,1424222653,1424222653,21.3,35.289398,0.050915,0.006948,0.043967,0,1,1.0,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,373.910835,1265.4024
175.45.176.3,62841,149.171.126.11,80,tcp,FIN,0.350811,1230,3706,62,252,3,3,http,25723.25195,76075.14844,12,10,255,255,3209423776,1002258641,103,371,1,171,1627.162619,56.568867,1424222662,1424222662,31.891908,36.173223,0.051257,0.007286,0.043971,0,1,4.0,, ,2,2,2,3,2,2,2,Exploits,1,exploits_4_14917112611,299.598023,47.620156,251.977867
175.45.176.3,62841,149.171.126.11,80,tcp,FIN,0.350811,1230,3706,62,252,3,3,http,25723.25195,76075.14844,12,10,255,255,3209423776,1002258641,103,371,1,171,1627.162619,56.568867,1424222662,1424222662,31.891908,36.173223,0.051257,0.007286,0.043971,0,1,4.0,, ,2,2,2,3,2,2,2,Exploits,1,exploits_4_14917112611,299.598023,47.970967,251.627056
175.45.176.2,38312,149.171.126.11,80,tcp,FIN,0.193822,958,268,254,252,2,1,http,35620.3125,9245.59668,10,6,255,255,2678537477,3334221467,96,45,1,0,1041.074187,61.657789,1424222664,1424222664,19.476556,37.513801,0.052259,0.006243,0.046016,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,48.164789,251.43323400000003
175.45.176.0,40772,149.171.126.11,111,tcp,FIN,0.632891,564,354,254,252,2,1,-,6421.32666,3918.526367,10,8,255,255,1169322451,3288799244,56,44,0,0,5472.455822,139.396766,1424222674,1424222675,69.907222,89.550859,0.051833,0.00603,0.045803,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,374.543726,1264.7695090000002
175.45.176.1,35738,149.171.126.11,110,tcp,FIN,0.77353,968,4668,62,252,7,9,pop3,9514.821289,46084.83203,20,22,255,255,842696447,3416489497,48,212,0,0,1987.04461,1930.254925,1424222683,1424222684,40.712106,36.314716,0.053522,0.006545,0.046977,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,48.938319,250.659704
175.45.176.1,19977,149.171.126.11,80,tcp,FIN,0.221406,762,1662,62,252,2,2,http,24787.04297,52573.10156,10,8,255,255,1380725593,1155689592,76,208,1,431,1358.253111,53.763672,1424222701,1424222701,24.600667,30.353143,0.048935,0.005756,0.043179,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,49.159725,250.438298
175.45.176.0,39930,149.171.126.11,143,tcp,FIN,0.976509,1200,53776,62,252,6,26,-,9388.546875,432692.375,22,56,255,255,4221362064,3493847698,55,960,0,0,2197.098234,1260.779676,1424222738,1424222739,46.500429,16.046407,0.09236,0.073191,0.019169,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,50.136234,249.461789
175.45.176.3,57623,149.171.126.11,21,tcp,FIN,1.189559,1190,1656,62,252,7,9,ftp,7639.806152,10632.51172,22,22,255,255,4065481866,3913353870,54,75,0,0,3072.50823,3014.77236,1424222739,1424222740,56.645667,54.794761,0.070081,0.015311,0.05477,0,1,,1.0,1,1,1,2,3,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,51.325793,248.27223
175.45.176.3,57623,149.171.126.11,21,tcp,FIN,1.189559,1190,1656,62,252,7,9,ftp,7639.806152,10632.51172,22,22,255,255,4065481866,3913353870,54,75,0,0,3072.50823,3014.77236,1424222739,1424222740,56.645667,54.794761,0.070081,0.015311,0.05477,0,1,,1.0,1,1,1,2,3,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,52.515352,247.082671
175.45.176.3,56150,149.171.126.11,50788,tcp,FIN,0.408287,364,636,62,252,1,2,ftp-data,6250.505371,10913.8916,8,8,255,255,899054416,806958687,46,80,0,0,3678.532398,104.207367,1424222740,1424222740,58.326714,54.321285,0.074948,0.018213,0.056735,0,1,,, ,1,1,2,3,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,52.923639,246.674384
175.45.176.3,56150,149.171.126.11,50788,tcp,FIN,0.408287,364,636,62,252,1,2,ftp-data,6250.505371,10913.8916,8,8,255,255,899054416,806958687,46,80,0,0,3678.532398,104.207367,1424222740,1424222740,58.326714,54.321285,0.074948,0.018213,0.056735,0,1,,, ,1,1,2,3,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,53.331926,246.266097
175.45.176.2,47745,149.171.126.11,111,tcp,FIN,0.626904,564,354,254,252,2,1,-,6482.651367,3955.948486,10,8,255,255,3078120765,2738731056,56,44,0,0,5448.796219,138.815484,1424222752,1424222753,69.226,88.613141,0.051803,0.006604,0.045199,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,375.17063,1264.142605
175.45.176.1,33594,149.171.126.11,80,tcp,FIN,0.28294,866,2144,62,252,2,2,http,22054.14648,53043.04688,10,8,255,255,1375815479,3988308125,87,268,1,650,1531.489418,57.995035,1424222761,1424222761,31.437778,39.275,0.052107,0.006832,0.045275,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,53.614866,245.983157
175.45.176.2,40378,149.171.126.11,55410,tcp,FIN,0.391613,364,1328,62,252,1,2,ftp-data,6516.637695,23737.7207,8,8,255,255,1178293625,1963082207,46,166,0,0,3844.834773,111.001211,1424222769,1424222769,55.944713,53.433145,0.062902,0.016902,0.046,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,54.006479,245.591544
175.45.176.2,56802,149.171.126.11,21,tcp,FIN,1.079504,1064,1612,62,252,7,9,ftp,7492.32959,11405.23828,20,22,255,255,3397611770,1670397081,53,73,0,0,2973.177961,2704.154059,1424222768,1424222769,56.815998,51.003761,0.052014,0.007743,0.044271,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,55.085983,244.51204
175.45.176.2,56802,149.171.126.11,21,tcp,FIN,1.079504,1064,1612,62,252,7,9,ftp,7492.32959,11405.23828,20,22,255,255,3397611770,1670397081,53,73,0,0,2973.177961,2704.154059,1424222768,1424222769,56.815998,51.003761,0.052014,0.007743,0.044271,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,56.165487,243.43253600000003
175.45.176.2,40378,149.171.126.11,55410,tcp,FIN,0.391613,364,1328,62,252,1,2,ftp-data,6516.637695,23737.7207,8,8,255,255,1178293625,1963082207,46,166,0,0,3844.834773,111.001211,1424222769,1424222769,55.944713,53.433145,0.062902,0.016902,0.046,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,56.5571,243.04092300000002
175.45.176.2,52512,149.171.126.11,80,tcp,FIN,0.811462,1922,142871,62,252,2,55,http,18228.82617,1396176.25,26,114,255,255,4063305070,1369610767,74,1253,1,68766,1766.830635,887.434107,1424222773,1424222774,32.458481,6.949823,0.050786,0.006386,0.0444,0,1,1.0,, ,2,1,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,70.239805,1218.995903
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1,dos_1_14917112611,1748.142005,592.116326,1156.0256789999999
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,57.623836,241.97418700000003
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Generic,1,generic_1_14917112611,1289.235708,71.306541,1217.929167
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,376.237366,1263.075869
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Backdoor,1,backdoor_1_14917112611,682.914724,299.501346,383.41337799999997
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,58.690572,240.907451
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,59.757308,239.84071500000002
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,60.824044,238.773979
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,61.89078,237.707243
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,62.957516,236.640507
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,64.024252,235.57377100000002
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1,dos_1_14917112611,1748.142005,593.183062,1154.958943
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1,dos_1_14917112611,1748.142005,594.2497979999999,1153.8922069999999
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,65.090988,234.50703500000003
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,66.157724,233.440299
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,67.22446,232.37356300000002
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,68.291196,231.306827
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Fuzzers,1,fuzzers_1_14917112611,3596.467739,2233.760308,1362.7074310000003
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1,dos_1_14917112611,1748.142005,595.316534,1152.8254709999999
175.45.176.1,0,149.171.126.11,0,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,1424222784,1424222785,26.017951,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,69.357932,230.240091
175.45.176.1,14825,149.171.126.11,25,tcp,FIN,0.763746,8088,1644,254,252,9,8,smtp,81189.29688,16361.45996,24,20,255,255,1464601873,435157395,337,82,0,0,1734.516395,46.328379,1424222793,1424222794,33.206349,39.724684,0.053239,0.008263,0.044976,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,72.070287,1217.165421
175.45.176.3,18937,149.171.126.11,9080,tcp,FIN,0.235591,1390,268,254,252,2,1,-,42480.40234,7606.402832,10,6,255,255,1180502799,1857492363,139,45,0,0,1257.277947,65.145949,1424222795,1424222796,24.132,43.948199,0.03012,0.015834,0.014286,0,1,,, ,2,1,1,2,1,1,1,Generic,1,generic_1_14917112611,1289.235708,72.30587799999999,1216.92983
175.45.176.1,27186,149.171.126.11,111,tcp,FIN,0.639185,564,354,254,252,2,1,-,6358.09668,3879.940674,10,8,255,255,1998008530,3987164094,56,44,0,0,5456.72117,125.940687,1424222808,1424222809,69.275667,84.368289,0.056703,0.048602,0.008101,0,1,,, ,2,2,1,1,1,1,2,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,376.876551,1262.436684
175.45.176.1,60944,149.171.126.11,69,udp,INT,1e-05,766,0,254,0,0,0,-,306400000.0,0.0,2,0,0,0,0,0,383,0,0,0,0.0,0.0,1424222812,1424222812,0.01,0.0,0.0,0.0,0.0,0,2,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_4_14917112611,299.598023,69.357942,230.24008100000003
175.45.176.1,39906,149.171.126.11,80,tcp,FIN,0.25012,828,16696,62,252,2,7,http,23860.54492,504365.875,10,18,255,255,2015196499,1903743943,83,928,1,0,1345.501006,1386.283711,1424222819,1424222819,27.791111,13.852588,0.073492,0.01389,0.059602,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,69.608062,229.989961
175.45.176.1,65093,149.171.126.11,25,tcp,FIN,0.737188,30722,1880,62,252,16,8,smtp,324628.1875,19479.42773,38,22,255,255,2765207287,4148996508,808,85,0,0,1341.894526,40.367789,1424222841,1424222842,19.924,33.354953,0.058783,0.035937,0.022846,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,70.34525,229.25277300000002
175.45.176.1,11149,149.171.126.11,80,tcp,FIN,0.645313,784,4328,62,252,2,3,http,8752.341797,49191.62891,10,12,255,255,924897091,3707300388,78,361,1,1663,4690.343121,3637.290674,1424222870,1424222870,71.701444,52.050456,0.147173,0.07215,0.075023,0,1,1.0,, ,2,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,70.990563,228.60746
175.45.176.3,56949,149.171.126.11,25,tcp,FIN,0.887371,5234,1386,62,252,7,7,smtp,44833.55859,11801.15234,20,18,255,255,2349728567,721254004,262,77,0,0,2357.232665,57.108598,1424222895,1424222896,46.703737,48.315883,0.092037,0.044115,0.047922,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,73.193249,1216.042459
175.45.176.1,19951,149.171.126.11,80,tcp,FIN,0.379541,850,268,254,252,2,1,http,16124.73926,4721.492188,10,6,255,255,2475981670,3567199442,85,45,1,0,1923.199598,84.750336,1424222921,1424222922,35.676444,65.235801,0.14788,0.053353,0.094527,0,1,1.0,, ,2,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,377.256092,1262.057143
175.45.176.2,10125,149.171.126.11,80,tcp,FIN,0.372349,1220,1970,254,252,2,2,http,23590.77148,37040.51953,10,8,255,255,1191675536,2430363091,122,246,1,498,1978.242701,68.179711,1424222933,1424222933,41.266667,45.746715,0.086207,0.052086,0.034121,0,1,1.0,, ,1,2,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,73.565598,1215.67011
175.45.176.0,54033,149.171.126.11,80,tcp,FIN,0.305202,1570,268,254,252,2,1,http,37037.76563,5871.520996,10,6,255,255,1142054795,777949157,157,45,1,0,1577.127256,64.684012,1424222934,1424222934,30.436667,49.055,0.110644,0.05991,0.050734,0,1,1.0,, ,1,2,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,71.295765,228.302258
175.45.176.1,54284,149.171.126.11,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424222946,1424222946,0.006,0.0,0.0,0.0,0.0,0,2,,, ,5,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,377.256098,1262.057137
175.45.176.3,39338,149.171.126.11,80,tcp,FIN,0.331874,892,268,254,252,2,1,http,19356.74219,5399.639648,10,6,255,255,2998670335,1192532560,89,45,1,0,1772.176431,80.736,1424222950,1424222950,33.412444,57.706602,0.134188,0.043332,0.090856,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,71.627639,227.97038400000002
175.45.176.2,39024,149.171.126.11,80,tcp,FIN,0.34492,810,2028,62,252,2,2,http,16908.26758,41168.96484,10,8,255,255,1256677963,2736722095,81,254,1,612,1837.414804,56.180023,1424222964,1424222965,38.223222,40.847715,0.083584,0.058978,0.024606,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,71.972559,227.62546400000002
175.45.176.3,4645,149.171.126.11,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424222975,1424222975,0.003,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,377.256101,1262.0571340000001
175.45.176.1,35300,149.171.126.11,110,tcp,FIN,1.453837,1224,57354,62,252,7,28,pop3,6476.654297,310345.6563,26,60,255,255,1856010544,1839287318,47,956,0,0,2916.012774,1860.014187,1424222983,1424222984,58.153481,23.482898,0.09238,0.067612,0.024768,0,1,,, ,1,1,1,1,1,1,1,DoS,1,dos_1_14917112611,1748.142005,596.770371,1151.371634
175.45.176.1,61517,149.171.126.11,48066,tcp,FIN,0.52179,684,268,254,252,2,1,-,9444.412109,3434.331543,10,6,255,255,1622845501,129146287,68,45,0,0,3218.618558,145.555609,1424223007,1424223008,57.857444,92.87,0.110099,0.057437,0.052662,0,1,,, ,1,1,1,1,1,1,1,Shellcode,1,shellcode_1_14917112611,48.340524,8.636075,39.704449000000004
175.45.176.3,24666,149.171.126.11,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424223016,1424223016,0.003,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,377.256104,1262.057131
175.45.176.1,4538,149.171.126.11,80,tcp,FIN,0.358721,890,268,254,252,2,1,http,17863.46484,4995.525879,10,6,255,255,1328137802,3938529568,89,45,1,0,1951.016311,88.399281,1424223025,1424223025,39.750111,72.4765,0.096784,0.06881,0.027974,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,72.33127999999999,227.26674300000002
175.45.176.2,62782,149.171.126.11,80,tcp,FIN,0.50002,1008,268,254,252,2,1,http,14527.41797,3583.856445,10,6,255,255,1289227580,3371516040,101,45,1,0,2921.679022,142.802562,1424223040,1424223041,55.530111,89.105,0.124373,0.054492,0.069881,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,72.8313,226.766723
175.45.176.0,41327,149.171.126.11,111,udp,INT,2.3e-05,168,0,254,0,0,0,-,29217390.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424223043,1424223043,0.023,0.0,0.0,0.0,0.0,0,2,,, ,5,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,377.256127,1262.057108
175.45.176.1,29339,149.171.126.11,111,tcp,FIN,0.92481,564,354,254,252,2,1,-,4394.416016,2681.631836,10,8,255,255,3563535605,3500258385,56,44,0,0,7802.250852,180.833203,1424223046,1424223047,102.650556,127.189289,0.070514,0.034484,0.03603,0,1,,, ,1,2,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,378.18093700000003,1261.132298
175.45.176.3,4968,149.171.126.11,1210,tcp,FIN,0.496259,1548,268,254,252,2,1,-,22472.13672,3611.017578,10,6,255,255,1259714489,927017238,155,45,0,0,2416.489468,110.986625,1424223048,1424223049,44.925,90.362602,0.071638,0.044443,0.027195,0,1,,, ,1,2,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,73.327559,226.270464
175.45.176.1,5765,149.171.126.11,25,tcp,CON,59.983738,9045600,44360,62,252,3436,6,smtp,1206231.625,5910.535156,6874,1020,255,255,299823180,2496613478,1316,43,0,0,1109.882364,68.736969,1424222993,1424223053,8.758023,59.000805,0.087248,0.059591,0.027657,0,3,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_4_14917112611,299.598023,133.311297,166.28672600000002
